pedestrian_id,vehicle_id,frame_number,timestamp,pedestrian_x,pedestrian_y,vehicle_x,vehicle_y,vehicle_type,vehicle_speed,crossing_start_time,crossing_end_time,waiting_time,PET,TTC,gap_acceptance
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14051,562.04,1628.07,982.2,1329.45,978.95,motorcycle,10.4539,560.56,562.56,0.04,0.0,0.6428,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14052,562.08,1642.36,985.88,1346.57,986.17,motorcycle,10.4513,560.56,562.56,0.04,0.0,0.6368,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14053,562.12,1656.64,989.57,1363.7,993.4,motorcycle,10.4561,560.56,562.56,0.04,0.0,0.6304,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14054,562.16,1670.92,993.26,1390.03,1004.3,motorcycle,16.0322,560.56,562.56,0.04,0.0,0.3945,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14055,562.2,1685.2,996.94,1416.37,1015.2,motorcycle,16.0322,560.56,562.56,0.04,0.0,0.3782,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14056,562.24,1712.35,1003.2,1442.71,1026.1,motorcycle,16.0348,560.56,562.56,0.04,0.0,0.3797,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14057,562.28,1750.61,1003.4,1469.05,1037.0,motorcycle,16.0322,560.56,562.56,0.04,0.0,0.398,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14058,562.32,1747.45,1014.2,1508.67,1047.53,motorcycle,23.0626,560.56,562.56,0.04,0.0,0.2352,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14059,562.36,1778.25,1015.43,1548.29,1058.05,motorcycle,23.0585,560.56,562.56,0.04,0.0,0.2282,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14060,562.4,1816.76,1016.66,1587.91,1068.57,motorcycle,23.0585,560.56,562.56,0.04,0.0,0.229,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14061,562.44,1855.27,1017.9,1627.53,1079.1,motorcycle,23.0626,560.56,562.56,0.04,0.0,0.2301,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14062,562.48,1867.12,1020.8,1674.78,1096.9,motorcycle,28.3963,560.56,562.56,0.04,0.0,0.1639,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14063,562.52,1871.05,1013.66,1756.12,1110.3,motorcycle,46.376,560.56,562.56,0.04,0.0,0.0729,0.0
gp_set_0001_vid_0002_ped_226,gp_set_0001_vid_0002_veh_242,14064,562.56,1898.92,1004.37,1788.38,1073.2,motorcycle,27.6512,560.56,562.56,0.04,0.0,0.106,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14042,561.68,1551.7,964.4,1220.57,945.58,motorcycle,4.4655,560.56,562.52,0.04,0.04,1.6712,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14043,561.72,1563.5,965.1,1228.23,947.59,motorcycle,4.4601,560.56,562.52,0.04,0.04,1.6936,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14044,561.76,1574.22,967.2,1235.91,949.59,motorcycle,4.4586,560.56,562.52,0.04,0.04,1.7096,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14045,561.8,1586.74,969.3,1243.59,951.6,motorcycle,4.4655,560.56,562.52,0.04,0.04,1.7313,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14046,561.84,1600.66,969.3,1256.49,954.83,motorcycle,7.483,560.56,562.52,0.04,0.04,1.0358,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14047,561.88,1614.6,972.2,1269.39,958.05,motorcycle,7.4816,560.56,562.52,0.04,0.04,1.039,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14048,561.92,1629.6,972.2,1282.3,961.27,motorcycle,7.4789,560.56,562.52,0.04,0.04,1.0454,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14049,561.96,1647.82,975.1,1295.2,964.5,motorcycle,7.4857,560.56,562.52,0.04,0.04,1.0604,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14050,562.0,1660.69,976.5,1312.33,971.73,motorcycle,10.4561,560.56,562.52,0.04,0.04,0.7497,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14051,562.04,1679.27,977.9,1329.45,978.95,motorcycle,10.4539,560.56,562.52,0.04,0.04,0.7529,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14052,562.08,1696.32,982.95,1346.57,986.17,motorcycle,10.4513,560.56,562.52,0.04,0.04,0.753,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14053,562.12,1714.73,988.0,1363.7,993.4,motorcycle,10.4561,560.56,562.52,0.04,0.04,0.7555,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14054,562.16,1733.14,993.05,1390.03,1004.3,motorcycle,16.0322,560.56,562.52,0.04,0.04,0.4818,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14055,562.2,1751.56,998.1,1416.37,1015.2,motorcycle,16.0322,560.56,562.52,0.04,0.04,0.471,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14056,562.24,1774.14,1001.9,1442.71,1026.1,motorcycle,16.0348,560.56,562.52,0.04,0.04,0.4663,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14057,562.28,1796.35,1006.7,1469.05,1037.0,motorcycle,16.0322,560.56,562.52,0.04,0.04,0.4613,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14058,562.32,1818.55,1011.5,1508.67,1047.53,motorcycle,23.0626,560.56,562.52,0.04,0.04,0.3044,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14059,562.36,1843.72,1010.4,1548.29,1058.05,motorcycle,23.0585,560.56,562.52,0.04,0.04,0.292,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14060,562.4,1865.24,1010.58,1587.91,1068.57,motorcycle,23.0585,560.56,562.52,0.04,0.04,0.2765,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14061,562.44,1886.75,1010.76,1627.53,1079.1,motorcycle,23.0626,560.56,562.52,0.04,0.04,0.2615,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14062,562.48,1901.76,1006.47,1674.78,1096.9,motorcycle,28.3963,560.56,562.52,0.04,0.04,0.1936,0.0
gp_set_0001_vid_0002_ped_227,gp_set_0001_vid_0002_veh_242,14063,562.52,1911.76,1005.04,1756.12,1110.3,motorcycle,46.376,560.56,562.52,0.04,0.04,0.0912,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,594,23.76,242.19,1207.47,812.95,998.8,car,1.125,17.84,24.68,0.0,1.24,12.1541,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,595,23.8,229.69,1206.14,810.95,998.8,car,1.125,17.84,24.68,0.0,1.24,12.3426,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,596,23.84,217.2,1204.8,808.95,998.8,car,1.125,17.84,24.68,0.0,1.24,12.5316,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,597,23.88,207.46,1207.29,806.95,998.8,car,1.125,17.84,24.68,0.0,1.24,12.6942,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,598,23.92,197.71,1209.78,804.95,998.8,car,1.125,17.84,24.68,0.0,1.24,12.8569,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,599,23.96,187.98,1212.27,803.17,998.5,car,1.0154,17.84,24.68,0.0,1.24,14.4319,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,600,24.0,175.57,1214.76,801.39,998.2,car,1.0154,17.84,24.68,0.0,1.24,14.6746,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,601,24.04,163.17,1217.24,799.61,997.9,car,1.0154,17.84,24.68,0.0,1.24,14.9172,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,602,24.08,150.77,1219.73,797.83,997.6,car,1.0154,17.84,24.68,0.0,1.24,15.1599,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,603,24.12,138.34,1224.0,796.05,997.3,car,1.0154,17.84,24.68,0.0,1.24,15.4159,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,604,24.16,125.91,1228.27,794.26,997.58,car,1.0163,17.84,24.68,0.0,1.24,15.6527,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,605,24.2,113.69,1232.13,792.48,997.86,car,1.0163,17.84,24.68,0.0,1.24,15.897,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,606,24.24,101.47,1236.0,790.69,998.14,car,1.0191,17.84,24.68,0.0,1.24,16.0972,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,607,24.28,92.15,1238.2,788.9,998.42,car,1.0163,17.84,24.68,0.0,1.24,16.3128,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,608,24.32,85.73,1236.6,787.12,998.7,car,1.0163,17.84,24.68,0.0,1.24,16.3964,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,609,24.36,83.87,1235.1,785.25,998.6,car,1.0562,17.84,24.68,0.0,1.24,15.768,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,610,24.4,76.07,1235.8,783.37,998.5,car,1.0562,17.84,24.68,0.0,1.24,15.8931,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,611,24.44,65.91,1230.45,781.5,998.4,car,1.0534,17.84,24.68,0.0,1.24,16.0686,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,612,24.48,59.2,1220.82,779.62,998.3,car,1.0562,17.84,24.68,0.0,1.24,16.0627,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,613,24.52,50.5,1218.59,777.75,998.2,car,1.0562,17.84,24.68,0.0,1.24,16.1884,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,614,24.56,43.59,1221.71,775.82,998.48,car,1.097,17.84,24.68,0.0,1.24,15.7008,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,615,24.6,34.01,1223.05,773.89,998.76,car,1.097,17.84,24.68,0.0,1.24,15.8574,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,616,24.64,24.43,1224.39,771.96,999.04,car,1.097,17.84,24.68,0.0,1.24,16.0139,0.0
gp_set_0001_vid_0003_ped_1,gp_set_0001_vid_0003_veh_16,617,24.68,13.73,1224.39,770.03,999.32,car,1.097,17.84,24.68,0.0,1.24,16.1845,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,764,30.56,941.5,885.75,957.32,872.57,motorcycle,1.4767,29.32,34.28,0.0,0.0,0.3137,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,765,30.6,941.79,885.99,954.69,872.62,motorcycle,1.474,29.32,34.28,0.0,0.0,0.2837,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,766,30.64,942.07,886.22,952.07,872.66,motorcycle,1.4767,29.32,34.28,0.0,0.0,0.2567,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,767,30.68,941.85,886.45,949.44,872.7,motorcycle,1.4767,29.32,34.28,0.0,0.0,0.2394,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,768,30.72,941.62,886.68,948.73,873.02,motorcycle,0.4381,29.32,34.28,0.0,0.0,0.7911,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,769,30.76,941.39,886.91,948.04,873.34,motorcycle,0.4329,29.32,34.28,0.0,0.0,0.7852,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,770,30.8,941.16,887.14,947.33,873.65,motorcycle,0.4332,29.32,34.28,0.0,0.0,0.7703,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,771,30.84,940.68,887.37,946.62,873.97,motorcycle,0.4355,29.32,34.28,0.0,0.0,0.7573,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,772,30.88,940.2,887.6,943.75,875.33,motorcycle,1.7865,29.32,34.28,0.0,0.0,0.1609,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,773,30.92,941.0,887.67,940.88,876.68,motorcycle,1.7841,29.32,34.28,0.0,0.0,0.1386,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,774,30.96,941.79,887.74,938.02,878.04,motorcycle,1.7839,29.32,34.28,0.0,0.0,0.1313,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,775,31.0,941.56,887.81,935.15,879.4,motorcycle,1.7865,29.32,34.28,0.0,0.0,0.1331,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,776,31.04,942.38,887.97,933.34,879.13,motorcycle,1.0294,29.32,34.28,0.0,0.0,0.2764,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,777,31.08,943.21,888.12,931.53,878.86,motorcycle,1.0294,29.32,34.28,0.0,0.0,0.3259,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,778,31.12,944.04,888.28,929.71,878.59,motorcycle,1.0322,29.32,34.28,0.0,0.0,0.377,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,779,31.16,944.87,888.44,927.9,878.32,motorcycle,1.0294,29.32,34.28,0.0,0.0,0.4318,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,780,31.2,945.7,888.6,926.43,878.47,motorcycle,0.8312,29.32,34.28,0.0,0.0,0.5892,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,781,31.24,945.92,889.23,924.96,878.61,motorcycle,0.8334,29.32,34.28,0.0,0.0,0.6345,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,782,31.28,946.14,889.86,923.49,878.75,motorcycle,0.8306,29.32,34.28,0.0,0.0,0.6835,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,783,31.32,946.37,890.49,922.02,878.9,motorcycle,0.8312,29.32,34.28,0.0,0.0,0.73,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,784,31.36,947.04,890.7,921.22,878.75,motorcycle,0.4578,29.32,34.28,0.0,0.0,1.398,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,785,31.4,947.8,890.66,920.43,878.6,motorcycle,0.4523,29.32,34.28,0.0,0.0,1.4876,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,786,31.44,948.73,890.62,919.64,878.45,motorcycle,0.4523,29.32,34.28,0.0,0.0,1.5686,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,787,31.48,949.58,890.58,918.84,878.3,motorcycle,0.4578,29.32,34.28,0.0,0.0,1.6268,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,788,31.52,950.42,890.54,917.88,878.05,motorcycle,0.5607,29.32,34.28,0.0,0.0,1.399,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,789,31.56,951.27,890.5,916.91,877.8,motorcycle,0.5607,29.32,34.28,0.0,0.0,1.4701,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,790,31.6,952.12,890.45,915.94,877.55,motorcycle,0.5607,29.32,34.28,0.0,0.0,1.5411,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,791,31.64,952.97,890.41,914.98,877.3,motorcycle,0.5607,29.32,34.28,0.0,0.0,1.6126,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,792,31.68,953.82,890.37,913.61,877.72,motorcycle,0.8087,29.32,34.28,0.0,0.0,1.1728,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,793,31.72,954.66,890.33,912.24,878.15,motorcycle,0.8077,29.32,34.28,0.0,0.0,1.2297,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,794,31.76,952.58,889.4,910.86,878.58,motorcycle,0.8104,29.32,34.28,0.0,0.0,1.1965,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,795,31.8,954.19,889.95,909.49,879.0,motorcycle,0.8087,29.32,34.28,0.0,0.0,1.2805,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,796,31.84,955.81,890.51,910.01,879.0,motorcycle,0.2981,29.32,34.28,0.0,0.0,3.5634,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,797,31.88,957.42,891.06,910.55,879.0,motorcycle,0.2981,29.32,34.28,0.0,0.0,3.6529,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,798,31.92,959.03,891.61,911.09,879.0,motorcycle,0.3037,29.32,34.28,0.0,0.0,3.6723,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,799,31.96,960.64,892.16,911.62,879.0,motorcycle,0.2981,29.32,34.28,0.0,0.0,3.8314,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,804,32.16,968.72,893.35,912.71,878.88,motorcycle,0.494,29.32,34.28,0.0,0.0,2.6346,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,805,32.2,970.34,893.38,913.59,878.77,motorcycle,0.4933,29.32,34.28,0.0,0.0,2.673,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,806,32.24,971.95,893.4,914.46,878.65,motorcycle,0.4996,29.32,34.28,0.0,0.0,2.6729,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,807,32.28,973.57,893.43,915.34,878.54,motorcycle,0.4933,29.32,34.28,0.0,0.0,2.7416,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,808,32.32,974.92,893.56,914.4,878.48,motorcycle,0.5242,29.32,34.28,0.0,0.0,2.6768,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,809,32.36,976.28,893.69,913.47,878.42,motorcycle,0.5242,29.32,34.28,0.0,0.0,2.774,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,810,32.4,977.63,893.82,912.55,878.36,motorcycle,0.5242,29.32,34.28,0.0,0.0,2.8713,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,811,32.44,978.99,893.94,911.62,878.3,motorcycle,0.5242,29.32,34.28,0.0,0.0,2.9685,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,812,32.48,980.34,894.07,912.22,878.33,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.5787,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,813,32.52,981.69,894.2,912.84,878.36,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.6277,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,814,32.56,983.05,894.33,913.44,878.39,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.6768,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,815,32.6,984.4,894.45,914.06,878.42,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.7256,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,816,32.64,985.76,894.58,914.66,878.45,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.7747,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,817,32.68,987.12,894.71,915.28,878.48,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.8237,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,818,32.72,988.47,894.84,915.88,878.51,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.8728,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,819,32.76,989.83,894.96,916.5,878.54,motorcycle,0.3435,29.32,34.28,0.0,0.0,4.9217,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,820,32.8,991.18,895.09,917.97,878.63,motorcycle,0.834,29.32,34.28,0.0,0.0,2.0242,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,821,32.84,992.53,895.22,919.45,878.71,motorcycle,0.8337,29.32,34.28,0.0,0.0,2.022,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,822,32.88,993.89,895.35,920.93,878.8,motorcycle,0.834,29.32,34.28,0.0,0.0,2.0181,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,823,32.92,995.25,895.47,922.42,878.88,motorcycle,0.8365,29.32,34.28,0.0,0.0,2.009,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,824,32.96,996.6,895.6,923.9,878.97,motorcycle,0.8368,29.32,34.28,0.0,0.0,2.005,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,825,33.0,997.0,895.2,925.38,879.06,motorcycle,0.834,29.32,34.28,0.0,0.0,1.9804,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,826,33.04,999.52,896.05,926.87,879.14,motorcycle,0.8337,29.32,34.28,0.0,0.0,2.0132,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,827,33.08,1002.04,896.9,928.35,879.23,motorcycle,0.834,29.32,34.28,0.0,0.0,2.0444,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,828,33.12,1003.69,898.83,930.26,880.86,motorcycle,1.4167,29.32,34.28,0.0,0.0,1.2006,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,829,33.16,1005.35,900.77,932.18,882.49,motorcycle,1.4146,29.32,34.28,0.0,0.0,1.1995,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,830,33.2,1007.0,902.7,934.1,884.11,motorcycle,1.4109,29.32,34.28,0.0,0.0,1.1998,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,831,33.24,1009.38,904.25,936.01,885.74,motorcycle,1.4167,29.32,34.28,0.0,0.0,1.2018,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,832,33.28,1011.77,905.8,937.06,887.42,motorcycle,1.1114,29.32,34.28,0.0,0.0,1.5578,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,833,33.32,1014.16,907.35,938.11,889.11,motorcycle,1.1192,29.32,34.28,0.0,0.0,1.5724,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,834,33.36,1016.55,908.9,939.15,890.8,motorcycle,1.1192,29.32,34.28,0.0,0.0,1.598,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,835,33.4,1018.45,910.32,940.19,892.48,motorcycle,1.1114,29.32,34.28,0.0,0.0,1.6249,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,836,33.44,1020.34,911.74,942.0,894.62,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1471,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,837,33.48,1022.24,913.16,943.8,896.77,motorcycle,1.5773,29.32,34.28,0.0,0.0,1.1432,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,838,33.52,1024.13,914.58,945.6,898.91,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1455,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,839,33.56,1026.03,916.0,947.39,901.05,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.145,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,840,33.6,1028.02,916.08,949.19,903.2,motorcycle,1.5773,29.32,34.28,0.0,0.0,1.1394,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,841,33.64,1030.02,916.16,951.0,905.34,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1409,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,842,33.68,1032.01,916.24,952.8,907.48,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.14,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,843,33.72,1034.01,916.32,954.6,909.63,motorcycle,1.5773,29.32,34.28,0.0,0.0,1.1369,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,844,33.76,1036.0,916.4,956.39,911.77,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1406,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,845,33.8,1037.69,916.68,958.19,913.91,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1378,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,846,33.84,1039.38,916.96,960.0,916.06,motorcycle,1.5773,29.32,34.28,0.0,0.0,1.1325,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,847,33.88,1041.07,917.25,961.8,918.2,motorcycle,1.5729,29.32,34.28,0.0,0.0,1.1341,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,848,33.92,1042.76,917.53,963.48,919.2,motorcycle,1.0997,29.32,34.28,0.0,0.0,1.6226,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,849,33.96,1044.45,917.82,965.15,920.2,motorcycle,1.0973,29.32,34.28,0.0,0.0,1.6268,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,850,34.0,1046.14,918.1,966.83,921.2,motorcycle,1.0997,29.32,34.28,0.0,0.0,1.624,0.0
gp_set_0001_vid_0003_ped_3,gp_set_0001_vid_0003_veh_23,851,34.04,1047.8,917.65,968.5,922.2,motorcycle,1.0973,29.32,34.28,0.0,0.0,1.6285,0.0
